time,machine_id,cpu_util,anomaly,lag_1
2017-10-06 12:30:00,m16,50.366666667,0,49.408333333
2017-10-06 12:40:00,m16,40.6,0,50.366666667
2017-10-06 12:50:00,m16,49.1,0,40.6
2017-10-06 13:00:00,m16,49.73,0,49.1
2017-10-06 13:10:00,m16,49.341666667,0,49.73
2017-10-06 13:20:00,m16,50.148333333,0,49.341666667
2017-10-06 13:30:00,m16,44.62,0,50.148333333
2017-10-06 13:40:00,m16,49.316666667,0,44.62
2017-10-06 13:50:00,m16,49.025,0,49.316666667
2017-10-06 14:00:00,m16,40.35,0,49.025
2017-10-06 14:10:00,m16,40.56,0,40.35
2017-10-06 14:20:00,m16,40.36,0,40.56
2017-10-06 14:30:00,m16,49.79,0,40.36
2017-10-06 14:40:00,m16,50.52,0,49.79
2017-10-06 14:50:00,m16,42.833333333,0,50.52
2017-10-06 15:00:00,m16,49.48,0,42.833333333
2017-10-06 15:10:00,m16,49.846666667,0,49.48
2017-10-06 15:20:00,m16,49.825,0,49.846666667
2017-10-06 15:30:00,m16,51.5,0,49.825
2017-10-06 15:40:00,m16,48.58,0,51.5
2017-10-06 15:50:00,m16,45.4,0,48.58
2017-10-06 16:00:00,m16,50.185,0,45.4
2017-10-06 16:10:00,m16,50.216666667,0,50.185
2017-10-06 16:20:00,m16,48.926666667,0,50.216666667
2017-10-06 16:30:00,m16,49.88,0,48.926666667
2017-10-06 16:40:00,m16,39.825,0,49.88
2017-10-06 16:50:00,m16,50.2,0,39.825
2017-10-06 17:00:00,m16,50.551666667,0,50.2
2017-10-06 17:10:00,m16,49.293333333,0,50.551666667
2017-10-06 17:20:00,m16,49.745,0,49.293333333
2017-10-06 17:30:00,m16,40.308333333,0,49.745
2017-10-06 17:40:00,m16,49.325,0,40.308333333
2017-10-06 17:50:00,m16,49.5,0,49.325
2017-10-06 18:00:00,m16,44.25,0,49.5
2017-10-06 18:10:00,m16,49.845,0,44.25
2017-10-06 18:20:00,m16,49.748333333,0,49.845
2017-10-06 18:30:00,m16,45.795,0,49.748333333
2017-10-06 18:40:00,m16,44.966666667,0,45.795
2017-10-06 18:50:00,m16,48.98,0,44.966666667
2017-10-06 19:00:00,m16,49.8,0,48.98
2017-10-06 19:10:00,m16,50.0,0,49.8
2017-10-06 19:20:00,m16,49.84,0,50.0
2017-10-06 19:30:00,m16,46.483333333,0,49.84
2017-10-06 19:40:00,m16,44.886666667,0,46.483333333
2017-10-06 19:50:00,m16,49.6,0,44.886666667
2017-10-06 20:00:00,m16,49.97,0,49.6
2017-10-06 20:10:00,m16,40.095,0,49.97
2017-10-06 20:20:00,m16,49.8,0,40.095
2017-10-06 20:30:00,m16,48.68,0,49.8
2017-10-06 20:40:00,m16,49.58,0,48.68
2017-10-06 20:50:00,m16,48.7,0,49.58
2017-10-06 21:00:00,m16,48.526666667,0,48.7
2017-10-06 21:10:00,m16,46.475,0,48.526666667
2017-10-06 21:20:00,m16,43.675,0,46.475
2017-10-06 21:30:00,m16,40.57,0,43.675
2017-10-06 21:40:00,m16,40.216666667,0,40.57
2017-10-06 21:50:00,m16,50.025,0,40.216666667
2017-10-06 22:00:00,m16,45.246666667,0,50.025
2017-10-06 22:10:00,m16,50.686666667,0,45.246666667
2017-10-06 22:20:00,m16,40.33,0,50.686666667
2017-10-06 22:30:00,m16,40.833333333,0,40.33
2017-10-06 22:40:00,m16,40.105,0,40.833333333
2017-10-06 22:50:00,m16,50.675,0,40.105
2017-10-06 23:00:00,m16,50.48,0,50.675
2017-10-06 23:10:00,m16,49.455,0,50.48
2017-10-06 23:20:00,m16,40.97,0,49.455
2017-10-06 23:30:00,m16,51.406666667,0,40.97
2017-10-06 23:40:00,m16,50.8,0,51.406666667
2017-10-06 23:50:00,m16,38.321666667,0,50.8
2017-10-07 00:00:00,m16,39.8,0,38.321666667
2017-10-07 00:10:00,m16,39.11,0,39.8
2017-10-07 00:20:00,m16,50.208333333,0,39.11
2017-10-07 00:30:00,m16,51.073333333,0,50.208333333
2017-10-07 00:40:00,m16,49.635,0,51.073333333
2017-10-07 00:50:00,m16,49.133333333,0,49.635
2017-10-07 01:00:00,m16,46.95,0,49.133333333
2017-10-07 01:10:00,m16,45.283333333,0,46.95
2017-10-07 01:20:00,m16,49.086666667,0,45.283333333
2017-10-07 01:30:00,m16,50.24,0,49.086666667
2017-10-07 01:40:00,m16,41.08,0,50.24
2017-10-07 01:50:00,m16,49.93,0,41.08
2017-10-07 02:00:00,m16,49.283333333,0,49.93
2017-10-07 02:10:00,m16,48.426666667,0,49.283333333
2017-10-07 02:20:00,m16,42.291666667,0,48.426666667
2017-10-07 02:30:00,m16,50.44,0,42.291666667
2017-10-07 02:40:00,m16,49.373333333,0,50.44
2017-10-07 02:50:00,m16,49.016666667,0,49.373333333
2017-10-07 03:00:00,m16,49.72,0,49.016666667
2017-10-07 03:10:00,m16,49.13,0,49.72
2017-10-07 03:20:00,m16,45.878333333,0,49.13
2017-10-07 03:30:00,m16,49.883333333,0,45.878333333
2017-10-07 03:40:00,m16,49.408333333,0,49.883333333
2017-10-07 03:50:00,m16,50.18,0,49.408333333
2017-10-07 04:00:00,m16,49.8,0,50.18
2017-10-07 04:10:00,m16,45.75,0,49.8
2017-10-07 04:20:00,m16,49.353333333,0,45.75
2017-10-07 04:30:00,m16,49.4,0,49.353333333
2017-10-07 04:40:00,m16,49.408333333,0,49.4
2017-10-07 04:50:00,m16,49.4,0,49.408333333
2017-10-07 05:00:00,m16,43.996666667,0,49.4
2017-10-07 05:10:00,m16,43.165,0,43.996666667
2017-10-07 05:20:00,m16,49.4425,0,43.165
2017-10-07 05:30:00,m16,50.3,0,49.4425
2017-10-07 05:40:00,m16,50.296666667,0,50.3
2017-10-07 05:50:00,m16,50.7,0,50.296666667
2017-10-07 06:00:00,m16,50.993333333,0,50.7
2017-10-07 06:10:00,m16,50.616666667,0,50.993333333
2017-10-07 06:20:00,m16,48.728333333,0,50.616666667
2017-10-07 06:30:00,m16,33.593333333,0,48.728333333
2017-10-07 06:40:00,m16,49.66,0,33.593333333
2017-10-07 06:50:00,m16,34.555,0,49.66
2017-10-07 07:00:00,m16,33.583333333,0,34.555
2017-10-07 07:10:00,m16,32.79,0,33.583333333
2017-10-07 07:20:00,m16,31.75,0,32.79
2017-10-07 07:30:00,m16,34.708333333,0,31.75
2017-10-07 07:40:00,m16,34.983333333,0,34.708333333
2017-10-07 07:50:00,m16,45.9,0,34.983333333
2017-10-07 08:00:00,m16,50.513333333,1,45.9
2017-10-07 08:10:00,m16,50.636666667,1,50.513333333
2017-10-07 08:20:00,m16,51.03,1,50.636666667
2017-10-07 08:30:00,m16,34.908333333,0,51.03
2017-10-07 08:40:00,m16,32.56,0,34.908333333
2017-10-07 08:50:00,m16,31.773333333,0,32.56
2017-10-07 09:00:00,m16,32.18,0,31.773333333
2017-10-07 09:10:00,m16,35.216666667,0,32.18
2017-10-07 09:20:00,m16,34.62,0,35.216666667
2017-10-07 09:30:00,m16,36.408333333,0,34.62
2017-10-07 09:40:00,m16,33.533333333,0,36.408333333
2017-10-07 09:50:00,m16,50.7,1,33.533333333
2017-10-07 10:00:00,m16,50.7,1,50.7
2017-10-07 10:10:00,m16,47.79,0,50.7
2017-10-07 10:20:00,m16,38.215,0,47.79
2017-10-07 10:30:00,m16,33.445,0,38.215
2017-10-07 10:40:00,m16,50.85,0,33.445
2017-10-07 10:50:00,m16,51.675,1,50.85
2017-10-07 11:00:00,m16,37.1,0,51.675
2017-10-07 11:10:00,m16,33.9,0,37.1
2017-10-07 11:20:00,m16,50.58,0,33.9
2017-10-07 11:30:00,m16,34.34,0,50.58
2017-10-07 11:40:00,m16,50.2,0,34.34
2017-10-07 11:50:00,m16,50.491666667,0,50.2
2017-10-07 12:00:00,m16,49.868333333,0,50.491666667
2017-10-07 12:10:00,m16,50.243333333,0,49.868333333
2017-10-07 12:20:00,m16,50.6,0,50.243333333
2017-10-07 12:30:00,m16,33.86,0,50.6
2017-10-07 12:40:00,m16,50.77,0,33.86
2017-10-07 12:50:00,m16,50.286666667,0,50.77
2017-10-07 13:00:00,m16,34.98,0,50.286666667
2017-10-07 13:10:00,m16,35.838333333,0,34.98
2017-10-07 13:20:00,m16,33.553333333,0,35.838333333
2017-10-07 13:30:00,m16,34.206666667,0,33.553333333
2017-10-07 13:40:00,m16,32.7,0,34.206666667
2017-10-07 13:50:00,m16,35.886666667,0,32.7
2017-10-07 14:00:00,m16,50.3,1,35.886666667
2017-10-07 14:10:00,m16,50.266666667,1,50.3
2017-10-07 14:20:00,m16,34.533333333,0,50.266666667
2017-10-07 14:30:00,m16,40.871666667,0,34.533333333
2017-10-07 14:40:00,m16,50.5,1,40.871666667
2017-10-07 14:50:00,m16,34.06,0,50.5
2017-10-07 15:00:00,m16,33.843333333,0,34.06
2017-10-07 15:10:00,m16,34.69,0,33.843333333
2017-10-07 15:20:00,m16,50.6,0,34.69
2017-10-07 15:30:00,m16,50.8,0,50.6
2017-10-07 15:40:00,m16,50.6,1,50.8
2017-10-07 15:50:00,m16,51.0,1,50.6
2017-10-07 16:00:00,m16,34.041666667,0,51.0
2017-10-07 16:10:00,m16,34.38,0,34.041666667
2017-10-07 16:20:00,m16,34.02,0,34.38
2017-10-07 16:30:00,m16,50.48,1,34.02
2017-10-07 16:40:00,m16,33.46,0,50.48
2017-10-07 16:50:00,m16,34.873333333,0,33.46
2017-10-07 17:00:00,m16,33.98,0,34.873333333
2017-10-07 17:10:00,m16,50.533333333,0,33.98
2017-10-07 17:20:00,m16,41.275,0,50.533333333
2017-10-07 17:30:00,m16,50.49,0,41.275
2017-10-07 17:40:00,m16,50.266666667,0,50.49
2017-10-07 17:50:00,m16,50.08,0,50.266666667
2017-10-07 18:00:00,m16,50.45,0,50.08
2017-10-07 18:10:00,m16,40.911666667,0,50.45
2017-10-07 18:20:00,m16,36.085,0,40.911666667
2017-10-07 18:30:00,m16,34.553333333,0,36.085
2017-10-07 18:40:00,m16,44.708333333,0,34.553333333
2017-10-07 18:50:00,m16,46.59,0,44.708333333
2017-10-07 19:00:00,m16,52.8,1,46.59
2017-10-07 19:10:00,m16,51.856666667,0,52.8
2017-10-07 19:20:00,m16,42.725,0,51.856666667
2017-10-07 19:30:00,m16,44.59,0,42.725
2017-10-07 19:40:00,m16,44.62,0,44.59
2017-10-07 19:50:00,m16,45.591666667,0,44.62
2017-10-07 20:00:00,m16,51.48,0,45.591666667
2017-10-07 20:10:00,m16,52.133333333,0,51.48
2017-10-07 20:20:00,m16,52.631666667,0,52.133333333
2017-10-07 20:30:00,m16,44.98,0,52.631666667
2017-10-07 20:40:00,m16,45.325,0,44.98
2017-10-07 20:50:00,m16,52.34,0,45.325
2017-10-07 21:00:00,m16,53.5,0,52.34
2017-10-07 21:10:00,m16,44.448333333,0,53.5
2017-10-07 21:20:00,m16,44.528333333,0,44.448333333
2017-10-07 21:30:00,m16,45.241666667,0,44.528333333
2017-10-07 21:40:00,m16,45.6,0,45.241666667
2017-10-07 21:50:00,m16,52.025,0,45.6
2017-10-07 22:00:00,m16,46.4,0,52.025
2017-10-07 22:10:00,m16,50.16,0,46.4
2017-10-07 22:20:00,m16,52.291666667,0,50.16
2017-10-07 22:30:00,m16,51.7,0,52.291666667
2017-10-07 22:40:00,m16,51.96,0,51.7
2017-10-07 22:50:00,m16,53.01,0,51.96
2017-10-07 23:00:00,m16,47.566666667,0,53.01
2017-10-07 23:10:00,m16,48.228333333,0,47.566666667
2017-10-07 23:20:00,m16,52.066666667,0,48.228333333
2017-10-07 23:30:00,m16,44.081666667,0,52.066666667
2017-10-07 23:40:00,m16,51.65,0,44.081666667
2017-10-07 23:50:00,m16,52.2,0,51.65
2017-10-08 00:00:00,m16,47.2,0,52.2
2017-10-08 00:10:00,m16,50.533333333,0,47.2
2017-10-08 00:20:00,m16,53.5,0,50.533333333
2017-10-08 00:30:00,m16,49.885,0,53.5
2017-10-08 00:40:00,m16,48.615,0,49.885
2017-10-08 00:50:00,m16,51.956666667,0,48.615
2017-10-08 01:00:00,m16,44.56,0,51.956666667
2017-10-08 01:10:00,m16,44.436666667,0,44.56
2017-10-08 01:20:00,m16,52.435,0,44.436666667
2017-10-08 01:30:00,m16,51.533333333,0,52.435
2017-10-08 01:40:00,m16,51.45,0,51.533333333
2017-10-08 01:50:00,m16,46.866666667,0,51.45
2017-10-08 02:00:00,m16,50.56,0,46.866666667
2017-10-08 02:10:00,m16,52.25,0,50.56
2017-10-08 02:20:00,m16,52.608333333,0,52.25
2017-10-08 02:30:00,m16,52.236666667,0,52.608333333
2017-10-08 02:40:00,m16,44.64,0,52.236666667
2017-10-08 02:50:00,m16,51.655,0,44.64
2017-10-08 03:00:00,m16,51.7,0,51.655
2017-10-08 03:10:00,m16,50.816666667,0,51.7
2017-10-08 03:20:00,m16,45.763333333,0,50.816666667
2017-10-08 03:30:00,m16,52.093333333,0,45.763333333
2017-10-08 03:40:00,m16,52.78,0,52.093333333
2017-10-08 03:50:00,m16,52.0,0,52.78
2017-10-08 04:00:00,m16,51.711666667,0,52.0
2017-10-08 04:10:00,m16,45.936666667,0,51.711666667
2017-10-08 04:20:00,m16,52.02,0,45.936666667
2017-10-08 04:30:00,m16,52.526666667,0,52.02
2017-10-08 04:40:00,m16,41.575,0,52.526666667
2017-10-08 04:50:00,m16,43.875,0,41.575
2017-10-08 05:00:00,m16,45.075,0,43.875
2017-10-08 05:10:00,m16,52.216666667,0,45.075
2017-10-08 05:20:00,m16,52.97,0,52.216666667
2017-10-08 05:30:00,m16,48.403333333,0,52.97
2017-10-08 05:40:00,m16,47.935,0,48.403333333
2017-10-08 05:50:00,m16,52.2,0,47.935
2017-10-08 06:00:00,m16,52.76,0,52.2
2017-10-08 06:10:00,m16,51.978333333,0,52.76
2017-10-08 06:20:00,m16,52.1,0,51.978333333
2017-10-08 06:30:00,m16,43.143333333,0,52.1
2017-10-08 06:40:00,m16,46.041666667,0,43.143333333
2017-10-08 06:50:00,m16,47.45,0,46.041666667
2017-10-08 07:00:00,m16,52.43,0,47.45
2017-10-08 07:10:00,m16,40.795,0,52.43
2017-10-08 07:20:00,m16,40.45,0,40.795
2017-10-08 07:30:00,m16,44.358333333,0,40.45
2017-10-08 07:40:00,m16,38.023333333,0,44.358333333
2017-10-08 07:50:00,m16,61.15,1,38.023333333
2017-10-08 08:00:00,m16,50.946666667,0,61.15
2017-10-08 08:10:00,m16,57.715,0,50.946666667
2017-10-08 08:20:00,m16,62.1,1,57.715
2017-10-08 08:30:00,m16,49.45,0,62.1
2017-10-08 08:40:00,m16,48.105,0,49.45
2017-10-08 08:50:00,m16,47.858333333,0,48.105
2017-10-08 09:00:00,m16,62.435,0,47.858333333
2017-10-08 09:10:00,m16,62.0,0,62.435
2017-10-08 09:20:00,m16,63.01,1,62.0
2017-10-08 09:30:00,m16,49.27,0,63.01
2017-10-08 09:40:00,m16,51.23,0,49.27
2017-10-08 09:50:00,m16,51.12,0,51.23
2017-10-08 10:00:00,m16,49.05,0,51.12
2017-10-08 10:10:00,m16,48.991666667,0,49.05
2017-10-08 10:20:00,m16,62.443333333,1,48.991666667
2017-10-08 10:30:00,m16,47.985,0,62.443333333
2017-10-08 10:40:00,m16,50.673333333,0,47.985
2017-10-08 10:50:00,m16,62.576666667,0,50.673333333
2017-10-08 11:00:00,m16,56.3,0,62.576666667
2017-10-08 11:10:00,m16,62.286666667,0,56.3
2017-10-08 11:20:00,m16,62.52,0,62.286666667
2017-10-08 11:30:00,m16,49.275,0,62.52
2017-10-08 11:40:00,m16,62.0,0,49.275
2017-10-08 11:50:00,m16,62.66,0,62.0
2017-10-08 12:00:00,m16,61.708333333,0,62.66
2017-10-08 12:10:00,m16,62.7,0,61.708333333
2017-10-08 12:20:00,m16,62.986666667,0,62.7
2017-10-08 12:30:00,m16,51.643333333,0,62.986666667
2017-10-08 12:40:00,m16,51.008333333,0,51.643333333
2017-10-08 12:50:00,m16,50.736666667,0,51.008333333
2017-10-08 13:00:00,m16,62.7,0,50.736666667
2017-10-08 13:10:00,m16,49.82,0,62.7
2017-10-08 13:20:00,m16,47.908333333,0,49.82
2017-10-08 13:30:00,m16,61.966666667,0,47.908333333
2017-10-08 13:40:00,m16,49.45,0,61.966666667
2017-10-08 13:50:00,m16,49.62,0,49.45
2017-10-08 14:00:00,m16,62.3,0,49.62
2017-10-08 14:10:00,m16,61.8,0,62.3
2017-10-08 14:20:00,m16,62.7,0,61.8
2017-10-08 14:30:00,m16,62.368333333,0,62.7
2017-10-08 14:40:00,m16,62.633333333,0,62.368333333
2017-10-08 14:50:00,m16,48.206666667,0,62.633333333
2017-10-08 15:00:00,m16,58.18,0,48.206666667
2017-10-08 15:10:00,m16,61.725,0,58.18
2017-10-08 15:20:00,m16,59.84,0,61.725
2017-10-08 15:30:00,m16,59.83,0,59.84
2017-10-08 15:40:00,m16,59.275,0,59.83
2017-10-08 15:50:00,m16,62.6,0,59.275
2017-10-08 16:00:00,m16,62.095,0,62.6
2017-10-08 16:10:00,m16,59.54,0,62.095
2017-10-08 16:20:00,m16,49.9,0,59.54
2017-10-08 16:30:00,m16,51.106666667,0,49.9
2017-10-08 16:40:00,m16,55.48,0,51.106666667
2017-10-08 16:50:00,m16,59.356666667,0,55.48
2017-10-08 17:00:00,m16,64.62,0,59.356666667
2017-10-08 17:10:00,m16,63.1,0,64.62
2017-10-08 17:20:00,m16,61.2,0,63.1
2017-10-08 17:30:00,m16,54.433333333,0,61.2
2017-10-08 17:40:00,m16,43.945,0,54.433333333
2017-10-08 17:50:00,m16,43.92,0,43.945
2017-10-08 18:00:00,m16,40.386666667,0,43.92
2017-10-08 18:10:00,m16,42.326666667,0,40.386666667
2017-10-08 18:20:00,m16,38.473333333,0,42.326666667
2017-10-08 18:30:00,m16,35.566666667,0,38.473333333
2017-10-08 18:40:00,m16,23.0,0,35.566666667
2017-10-08 18:50:00,m16,33.565,0,23.0
2017-10-08 19:00:00,m16,21.695,0,33.565
2017-10-08 19:10:00,m16,41.391666667,0,21.695
2017-10-08 19:20:00,m16,62.12,1,41.391666667
2017-10-08 19:30:00,m16,46.713333333,0,62.12
2017-10-08 19:40:00,m16,46.933333333,0,46.713333333
2017-10-08 19:50:00,m16,47.285,0,46.933333333
2017-10-08 20:00:00,m16,46.215,0,47.285
2017-10-08 20:10:00,m16,48.32,0,46.215
2017-10-08 20:20:00,m16,60.8,1,48.32
2017-10-08 20:30:00,m16,48.62,0,60.8
2017-10-08 20:40:00,m16,46.431666667,0,48.62
2017-10-08 20:50:00,m16,56.508333333,0,46.431666667
2017-10-08 21:00:00,m16,54.016666667,0,56.508333333
2017-10-08 21:10:00,m16,51.616666667,0,54.016666667
2017-10-08 21:20:00,m16,37.49,0,51.616666667
2017-10-08 21:30:00,m16,36.266666667,0,37.49
2017-10-08 21:40:00,m16,38.533333333,0,36.266666667
2017-10-08 21:50:00,m16,39.233333333,0,38.533333333
2017-10-08 22:00:00,m16,37.92,0,39.233333333
2017-10-08 22:10:00,m16,51.375,0,37.92
2017-10-08 22:20:00,m16,42.763333333,0,51.375
2017-10-08 22:30:00,m16,61.79,1,42.763333333
2017-10-08 22:40:00,m16,44.44,0,61.79
2017-10-08 22:50:00,m16,46.786666667,0,44.44
2017-10-08 23:00:00,m16,44.8,0,46.786666667
2017-10-08 23:10:00,m16,56.246666667,0,44.8
2017-10-08 23:20:00,m16,46.58,0,56.246666667
2017-10-08 23:30:00,m16,43.766666667,0,46.58
2017-10-08 23:40:00,m16,47.245,0,43.766666667
2017-10-08 23:50:00,m16,49.233333333,0,47.245
2017-10-09 00:00:00,m16,48.888333333,0,49.233333333
2017-10-09 00:10:00,m16,53.37,0,48.888333333
2017-10-09 00:20:00,m16,50.325,0,53.37
2017-10-09 00:30:00,m16,52.958333333,0,50.325
2017-10-09 00:40:00,m16,53.41,0,52.958333333
2017-10-09 00:50:00,m16,53.395,0,53.41
2017-10-09 01:00:00,m16,54.186666667,0,53.395
2017-10-09 01:10:00,m16,53.613333333,0,54.186666667
2017-10-09 01:20:00,m16,53.236666667,0,53.613333333
2017-10-09 01:30:00,m16,45.05,0,53.236666667
2017-10-09 01:40:00,m16,39.116666667,0,45.05
2017-10-09 01:50:00,m16,38.766666667,0,39.116666667
2017-10-09 02:00:00,m16,37.466666667,0,38.766666667
2017-10-09 02:10:00,m16,38.18,0,37.466666667
2017-10-09 02:20:00,m16,40.495,0,38.18
2017-10-09 02:30:00,m16,41.026666667,0,40.495
2017-10-09 02:40:00,m16,39.885,0,41.026666667
2017-10-09 02:50:00,m16,46.63,0,39.885
2017-10-09 03:00:00,m16,53.02,0,46.63
2017-10-09 03:10:00,m16,53.1,0,53.02
2017-10-09 03:20:00,m16,51.05,0,53.1
2017-10-09 03:30:00,m16,53.5,0,51.05
2017-10-09 03:40:00,m16,53.725,0,53.5
2017-10-09 03:50:00,m16,53.805,0,53.725
2017-10-09 04:00:00,m16,50.01,0,53.805
2017-10-09 04:10:00,m16,53.4,0,50.01
2017-10-09 04:20:00,m16,39.208333333,0,53.4
2017-10-09 04:30:00,m16,38.68,0,39.208333333
2017-10-09 04:40:00,m16,52.966666667,0,38.68
2017-10-09 04:50:00,m16,39.48,0,52.966666667
2017-10-09 05:00:00,m16,37.51,0,39.48
2017-10-09 05:10:00,m16,38.476666667,0,37.51
2017-10-09 05:20:00,m16,52.4,0,38.476666667
2017-10-09 05:30:00,m16,52.816666667,0,52.4
2017-10-09 05:40:00,m16,52.633333333,0,52.816666667
2017-10-09 05:50:00,m16,53.083333333,0,52.633333333
2017-10-09 06:00:00,m16,38.585,0,53.083333333
2017-10-09 06:10:00,m16,47.1,0,38.585
2017-10-09 06:20:00,m16,47.1,0,47.1
2017-10-09 06:30:00,m16,52.9,0,47.1
2017-10-09 06:40:00,m16,52.443333333,0,52.9
2017-10-09 06:50:00,m16,53.191666667,0,52.443333333
2017-10-09 07:00:00,m16,48.64,0,53.191666667
2017-10-09 07:10:00,m16,46.896666667,0,48.64
2017-10-09 07:20:00,m16,52.821666667,0,46.896666667
2017-10-09 07:30:00,m16,52.426666667,0,52.821666667
2017-10-09 07:40:00,m16,44.3,0,52.426666667
2017-10-09 07:50:00,m16,52.913333333,0,44.3
2017-10-09 08:00:00,m16,52.16,0,52.913333333
2017-10-09 08:10:00,m16,52.05,0,52.16
2017-10-09 08:20:00,m16,53.433333333,0,52.05
2017-10-09 08:30:00,m16,52.826666667,0,53.433333333
2017-10-09 08:40:00,m16,52.45,0,52.826666667
2017-10-09 08:50:00,m16,53.5,0,52.45
2017-10-09 09:00:00,m16,53.888333333,0,53.5
2017-10-09 09:10:00,m16,53.9,0,53.888333333
2017-10-09 09:20:00,m16,53.503333333,0,53.9
2017-10-09 09:30:00,m16,53.0,0,53.503333333
2017-10-09 09:40:00,m16,53.213333333,0,53.0
2017-10-09 09:50:00,m16,48.958333333,0,53.213333333
2017-10-09 10:00:00,m16,47.786666667,0,48.958333333
2017-10-09 10:10:00,m16,37.91,0,47.786666667
2017-10-09 10:20:00,m16,39.523333333,0,37.91
2017-10-09 10:30:00,m16,53.273333333,0,39.523333333
2017-10-09 10:40:00,m16,53.1,0,53.273333333
2017-10-09 10:50:00,m16,54.483333333,0,53.1
2017-10-09 11:00:00,m16,39.715,0,54.483333333
2017-10-09 11:10:00,m16,46.193333333,0,39.715
2017-10-09 11:20:00,m16,53.8,0,46.193333333
2017-10-09 11:30:00,m16,51.79,0,53.8
2017-10-09 11:40:00,m16,53.246666667,0,51.79
2017-10-09 11:50:00,m16,37.17,0,53.246666667
2017-10-09 12:00:00,m16,53.57,0,37.17
2017-10-09 12:10:00,m16,52.94,0,53.57
2017-10-09 12:20:00,m16,38.655,0,52.94
2017-10-09 12:30:00,m16,39.315,0,38.655
2017-10-09 12:40:00,m16,38.41,0,39.315
2017-10-09 12:50:00,m16,53.753333333,0,38.41
2017-10-09 13:00:00,m16,53.486666667,0,53.753333333
2017-10-09 13:10:00,m16,53.5,1,53.486666667
2017-10-09 13:20:00,m16,48.098333333,0,53.5
2017-10-09 13:30:00,m16,36.06,0,48.098333333
2017-10-09 13:40:00,m16,36.815,0,36.06
2017-10-09 13:50:00,m16,36.358333333,0,36.815
2017-10-09 14:00:00,m16,53.353333333,0,36.358333333
2017-10-09 14:10:00,m16,53.916666667,0,53.353333333
2017-10-09 14:20:00,m16,53.708333333,0,53.916666667
2017-10-09 14:30:00,m16,53.333333333,0,53.708333333
2017-10-09 14:40:00,m16,34.706666667,0,53.333333333
2017-10-09 14:50:00,m16,53.0,0,34.706666667
2017-10-09 15:00:00,m16,53.133333333,0,53.0
2017-10-09 15:10:00,m16,53.2,0,53.133333333
2017-10-09 15:20:00,m16,39.375,0,53.2
2017-10-09 15:30:00,m16,41.7,0,39.375
2017-10-09 15:40:00,m16,50.341666667,0,41.7
2017-10-09 15:50:00,m16,53.02,0,50.341666667
2017-10-09 16:00:00,m16,52.85,0,53.02
2017-10-09 16:10:00,m16,38.365,0,52.85
2017-10-09 16:20:00,m16,53.51,0,38.365
2017-10-09 16:30:00,m16,53.286666667,0,53.51
2017-10-09 16:40:00,m16,52.7,0,53.286666667
2017-10-09 16:50:00,m16,53.54,0,52.7
2017-10-09 17:00:00,m16,53.39,0,53.54
2017-10-09 17:10:00,m16,52.513333333,0,53.39
2017-10-09 17:20:00,m16,53.64,0,52.513333333
2017-10-09 17:30:00,m16,53.6,0,53.64
2017-10-09 17:40:00,m16,53.435,0,53.6
2017-10-09 17:50:00,m16,53.206666667,0,53.435
2017-10-09 18:00:00,m16,56.325,0,53.206666667
2017-10-09 18:10:00,m16,55.92,0,56.325
2017-10-09 18:20:00,m16,59.098333333,0,55.92
2017-10-09 18:30:00,m16,56.025,0,59.098333333
2017-10-09 18:40:00,m16,59.2,0,56.025
2017-10-09 18:50:00,m16,55.28,0,59.2
2017-10-09 19:00:00,m16,56.036666667,0,55.28
2017-10-09 19:10:00,m16,42.32,0,56.036666667
2017-10-09 19:20:00,m16,46.545,0,42.32
2017-10-09 19:30:00,m16,47.93,0,46.545
2017-10-09 19:40:00,m16,44.24,0,47.93
2017-10-09 19:50:00,m16,43.233333333,0,44.24
2017-10-09 20:00:00,m16,43.581666667,0,43.233333333
2017-10-09 20:10:00,m16,59.8,1,43.581666667
2017-10-09 20:20:00,m16,59.175,0,59.8
2017-10-09 20:30:00,m16,56.6,0,59.175
2017-10-09 20:40:00,m16,59.02,0,56.6
2017-10-09 20:50:00,m16,44.606666667,0,59.02
2017-10-09 21:00:00,m16,59.08,0,44.606666667
2017-10-09 21:10:00,m16,56.145833333,0,59.08
2017-10-09 21:20:00,m16,56.801666667,0,56.145833333
2017-10-09 21:30:00,m16,53.186666667,0,56.801666667
2017-10-09 21:40:00,m16,34.5,0,53.186666667
2017-10-09 21:50:00,m16,37.845,0,34.5
2017-10-09 22:00:00,m16,36.74,0,37.845
2017-10-09 22:10:00,m16,36.933333333,0,36.74
2017-10-09 22:20:00,m16,38.408333333,0,36.933333333
2017-10-09 22:30:00,m16,35.573333333,0,38.408333333
2017-10-09 22:40:00,m16,53.125,1,35.573333333
2017-10-09 22:50:00,m16,53.333333333,1,53.125
2017-10-09 23:00:00,m16,48.313333333,0,53.333333333
2017-10-09 23:10:00,m16,47.09,0,48.313333333
2017-10-09 23:20:00,m16,46.1,0,47.09
2017-10-09 23:30:00,m16,46.123333333,0,46.1
2017-10-09 23:40:00,m16,58.733333333,0,46.123333333
2017-10-09 23:50:00,m16,61.606666667,0,58.733333333
2017-10-10 00:00:00,m16,62.915,0,61.606666667
2017-10-10 00:10:00,m16,60.065,0,62.915
2017-10-10 00:20:00,m16,58.79,0,60.065
2017-10-10 00:30:00,m16,47.94,0,58.79
