time;machine_id;mem_total;mem_free
2017-10-07T00:43:00.000000Z;m21;528272672.0;14266098.533
2017-10-07T00:44:00.000000Z;m21;528272672.0;13813283.0
2017-10-07T00:45:00.000000Z;m21;528272672.0;14272401.0
2017-10-07T00:46:00.000000Z;m21;528272672.0;14242294.0
2017-10-07T00:47:00.000000Z;m21;528272672.0;12808612.8
2017-10-07T00:48:00.000000Z;m21;528272672.0;17055685.667
2017-10-07T00:49:00.000000Z;m21;528272672.0;12395875.667
2017-10-07T00:50:00.000000Z;m21;528272672.0;11993590.667
2017-10-07T00:51:00.000000Z;m21;528272672.0;11995928.533
2017-10-07T00:52:00.000000Z;m21;528272672.0;13519726.6
2017-10-07T00:53:00.000000Z;m21;528272672.0;11712125.733
2017-10-07T00:54:00.000000Z;m21;528272672.0;12775472.667
2017-10-07T00:55:00.000000Z;m21;528272672.0;11100835.2
2017-10-07T00:56:00.000000Z;m21;528272672.0;9546156.8
2017-10-07T00:57:00.000000Z;m21;528272672.0;12761280.4
2017-10-07T00:58:00.000000Z;m21;528272672.0;13944995.067
2017-10-07T00:59:00.000000Z;m21;528272672.0;14030789.6
2017-10-07T01:00:00.000000Z;m21;528272672.0;14070821.0
2017-10-07T01:01:00.000000Z;m21;528272672.0;10788374.267
2017-10-07T01:02:00.000000Z;m21;528272672.0;10568579.133
2017-10-07T01:03:00.000000Z;m21;528272672.0;10070562.0
2017-10-07T01:04:00.000000Z;m21;528272672.0;12938887.0
2017-10-07T01:05:00.000000Z;m21;528272672.0;10350598.0
2017-10-07T01:06:00.000000Z;m21;528272672.0;9094581.8667
2017-10-07T01:07:00.000000Z;m21;528272672.0;9130378.4
2017-10-07T01:08:00.000000Z;m21;528272672.0;8741591.2
2017-10-07T01:09:00.000000Z;m21;528272672.0;11738648.533
2017-10-07T01:10:00.000000Z;m21;528272672.0;9316147.4
2017-10-07T01:11:00.000000Z;m21;528272672.0;10493095.467
2017-10-07T01:12:00.000000Z;m21;528272672.0;9288114.3333
2017-10-07T01:13:00.000000Z;m21;528272672.0;8013689.2
2017-10-07T01:14:00.000000Z;m21;528272672.0;7343619.6
2017-10-07T01:15:00.000000Z;m21;528272672.0;6725206.1333
2017-10-07T01:16:00.000000Z;m21;528272672.0;6623036.4
2017-10-07T01:17:00.000000Z;m21;528272672.0;10164415.0
2017-10-07T01:18:00.000000Z;m21;528272672.0;10962882.0
2017-10-07T01:19:00.000000Z;m21;528272672.0;11325119.0
2017-10-07T01:20:00.000000Z;m21;528272672.0;7756838.0667
2017-10-07T01:21:00.000000Z;m21;528272672.0;6806878.4
2017-10-07T01:22:00.000000Z;m21;528272672.0;6696244.0
2017-10-07T01:23:00.000000Z;m21;528272672.0;10069012.333
2017-10-07T01:24:00.000000Z;m21;528272672.0;11289446.4
2017-10-07T01:25:00.000000Z;m21;528272672.0;11219124.0
2017-10-07T01:26:00.000000Z;m21;528272672.0;7680171.2667
2017-10-07T01:27:00.000000Z;m21;528272672.0;6701312.0
2017-10-07T01:28:00.000000Z;m21;528272672.0;6993032.6
2017-10-07T01:29:00.000000Z;m21;528272672.0;7178912.6667
2017-10-07T01:30:00.000000Z;m21;528272672.0;10139344.8
2017-10-07T01:31:00.000000Z;m21;528272672.0;11382358.0
2017-10-07T01:32:00.000000Z;m21;528272672.0;8387910.7333
2017-10-07T01:33:00.000000Z;m21;528272672.0;9411407.3333
2017-10-07T01:34:00.000000Z;m21;528272672.0;7787297.0
2017-10-07T01:35:00.000000Z;m21;528272672.0;9937548.5333
2017-10-07T01:36:00.000000Z;m21;528272672.0;7654097.0
2017-10-07T01:37:00.000000Z;m21;528272672.0;7744410.6667
2017-10-07T01:38:00.000000Z;m21;528272672.0;9503420.8
2017-10-07T01:39:00.000000Z;m21;528272672.0;6547674.0
2017-10-07T01:40:00.000000Z;m21;528272672.0;9287071.2
2017-10-07T01:41:00.000000Z;m21;528272672.0;6320130.0
2017-10-07T01:42:00.000000Z;m21;528272672.0;8994049.6
2017-10-07T01:43:00.000000Z;m21;528272672.0;8819375.4667
2017-10-07T01:44:00.000000Z;m21;528272672.0;4771343.4667
2017-10-07T01:45:00.000000Z;m21;528272672.0;7028314.0
2017-10-07T01:46:00.000000Z;m21;528272672.0;5297719.2667
2017-10-07T01:47:00.000000Z;m21;528272672.0;4307593.5333
2017-10-07T01:48:00.000000Z;m21;528272672.0;3855106.6667
2017-10-07T01:49:00.000000Z;m21;528272672.0;6044997.3333
2017-10-07T01:50:00.000000Z;m21;528272672.0;5262989.6
2017-10-07T01:51:00.000000Z;m21;528272672.0;4352250.9333
2017-10-07T01:52:00.000000Z;m21;528272672.0;7293154.6667
2017-10-07T01:53:00.000000Z;m21;528272672.0;8338507.4667
2017-10-07T01:54:00.000000Z;m21;528272672.0;5341908.4
2017-10-07T01:55:00.000000Z;m21;528272672.0;4180113.3333
2017-10-07T01:56:00.000000Z;m21;528272672.0;5424821.0667
2017-10-07T01:57:00.000000Z;m21;528272672.0;4226038.9333
2017-10-07T01:58:00.000000Z;m21;528272672.0;3471730.8
2017-10-07T01:59:00.000000Z;m21;528272672.0;3567915.0
2017-10-07T02:00:00.000000Z;m21;528272672.0;7099048.0
2017-10-07T02:01:00.000000Z;m21;528272672.0;6931710.6667
2017-10-07T02:02:00.000000Z;m21;528272672.0;4444194.3333
2017-10-07T02:03:00.000000Z;m21;528272672.0;3834318.0
2017-10-07T02:04:00.000000Z;m21;528272672.0;7014526.0
2017-10-07T02:05:00.000000Z;m21;528272672.0;4758816.5333
2017-10-07T02:06:00.000000Z;m21;528272672.0;3773460.4667
2017-10-07T02:07:00.000000Z;m21;528272672.0;3860481.4667
2017-10-07T02:08:00.000000Z;m21;528272672.0;3674358.2667
2017-10-07T02:09:00.000000Z;m21;528272672.0;3919561.8667
2017-10-07T02:10:00.000000Z;m21;528272672.0;3636642.6667
2017-10-07T02:11:00.000000Z;m21;528272672.0;6787343.7333
2017-10-07T02:12:00.000000Z;m21;528272672.0;8195677.8667
2017-10-07T02:13:00.000000Z;m21;528272672.0;5338747.2
2017-10-07T02:14:00.000000Z;m21;528272672.0;4090236.8
2017-10-07T02:15:00.000000Z;m21;528272672.0;6829100.0
2017-10-07T02:16:00.000000Z;m21;528272672.0;5202771.6667
2017-10-07T02:17:00.000000Z;m21;528272672.0;4132142.6667
2017-10-07T02:18:00.000000Z;m21;528272672.0;5863360.0
2017-10-07T02:19:00.000000Z;m21;528272672.0;4855537.6
2017-10-07T02:20:00.000000Z;m21;528272672.0;4912723.4
2017-10-07T02:21:00.000000Z;m21;528272672.0;5085485.2
2017-10-07T02:22:00.000000Z;m21;528272672.0;7223152.0
2017-10-07T02:23:00.000000Z;m21;528272672.0;4889696.4667
2017-10-07T02:24:00.000000Z;m21;528272672.0;6433779.4667
2017-10-07T02:25:00.000000Z;m21;528272672.0;8038642.8
2017-10-07T02:26:00.000000Z;m21;528272672.0;8265226.4
2017-10-07T02:27:00.000000Z;m21;528272672.0;4885046.4
2017-10-07T02:28:00.000000Z;m21;528272672.0;3942310.8
2017-10-07T02:29:00.000000Z;m21;528272672.0;4740610.0667
2017-10-07T02:30:00.000000Z;m21;528272672.0;5127644.8
2017-10-07T02:31:00.000000Z;m21;528272672.0;4666497.2
2017-10-07T02:32:00.000000Z;m21;528272672.0;5214378.4
2017-10-07T02:33:00.000000Z;m21;528272672.0;7925396.1333
2017-10-07T02:34:00.000000Z;m21;528272672.0;7225330.5333
2017-10-07T02:35:00.000000Z;m21;528272672.0;7304429.6
2017-10-07T02:36:00.000000Z;m21;528272672.0;5692373.0
2017-10-07T02:37:00.000000Z;m21;528272672.0;4887070.8667
2017-10-07T02:38:00.000000Z;m21;528272672.0;3817659.2
2017-10-07T02:39:00.000000Z;m21;528272672.0;3451223.6
2017-10-07T02:40:00.000000Z;m21;528272672.0;4274388.8667
2017-10-07T02:41:00.000000Z;m21;528272672.0;7178170.4
2017-10-07T02:42:00.000000Z;m21;528272672.0;4932736.0
2017-10-07T02:43:00.000000Z;m21;528272672.0;3961533.8667
2017-10-07T02:44:00.000000Z;m21;528272672.0;3473967.2
2017-10-07T02:45:00.000000Z;m21;528272672.0;3656151.6
2017-10-07T02:46:00.000000Z;m21;528272672.0;6765577.3333
2017-10-07T02:47:00.000000Z;m21;528272672.0;5314524.2
2017-10-07T02:48:00.000000Z;m21;528272672.0;7137855.6
2017-10-07T02:49:00.000000Z;m21;528272672.0;5464341.6667
2017-10-07T02:50:00.000000Z;m21;528272672.0;4045335.0667
2017-10-07T02:51:00.000000Z;m21;528272672.0;7424625.4667
2017-10-07T02:52:00.000000Z;m21;528272672.0;5164887.0
2017-10-07T02:53:00.000000Z;m21;528272672.0;5377574.0
2017-10-07T02:54:00.000000Z;m21;528272672.0;4492566.0
2017-10-07T02:55:00.000000Z;m21;528272672.0;5192979.8667
2017-10-07T02:56:00.000000Z;m21;528272672.0;4933169.6
2017-10-07T02:57:00.000000Z;m21;528272672.0;4722494.0
2017-10-07T02:58:00.000000Z;m21;528272672.0;4358776.8667
2017-10-07T02:59:00.000000Z;m21;528272672.0;5768267.3333
2017-10-07T03:00:00.000000Z;m21;528272672.0;4948890.4
2017-10-07T03:01:00.000000Z;m21;528272672.0;5821768.1333
2017-10-07T03:02:00.000000Z;m21;528272672.0;8245050.0
2017-10-07T03:03:00.000000Z;m21;528272672.0;4625725.6
2017-10-07T03:04:00.000000Z;m21;528272672.0;8083944.4
2017-10-07T03:05:00.000000Z;m21;528272672.0;5382157.8667
2017-10-07T03:06:00.000000Z;m21;528272672.0;8019962.7333
2017-10-07T03:07:00.000000Z;m21;528272672.0;5143566.2
2017-10-07T03:08:00.000000Z;m21;528272672.0;4080288.0
2017-10-07T03:09:00.000000Z;m21;528272672.0;4015477.0667
2017-10-07T03:10:00.000000Z;m21;528272672.0;4768900.2
2017-10-07T03:11:00.000000Z;m21;528272672.0;4366091.8667
2017-10-07T03:12:00.000000Z;m21;528272672.0;4751797.8667
2017-10-07T03:13:00.000000Z;m21;528272672.0;5007690.1333
2017-10-07T03:14:00.000000Z;m21;528272672.0;4477952.8
2017-10-07T03:15:00.000000Z;m21;528272672.0;8437793.0667
2017-10-07T03:16:00.000000Z;m21;528272672.0;9048527.7333
2017-10-07T03:17:00.000000Z;m21;528272672.0;5466763.2
2017-10-07T03:18:00.000000Z;m21;528272672.0;5421925.6
2017-10-07T03:19:00.000000Z;m21;528272672.0;4369580.2667
2017-10-07T03:20:00.000000Z;m21;528272672.0;5659633.8
2017-10-07T03:21:00.000000Z;m21;528272672.0;5157375.5333
2017-10-07T03:22:00.000000Z;m21;528272672.0;8090487.8667
2017-10-07T03:23:00.000000Z;m21;528272672.0;5477884.6667
2017-10-07T03:24:00.000000Z;m21;528272672.0;4883057.8667
2017-10-07T03:25:00.000000Z;m21;528272672.0;8380196.2667
2017-10-07T03:26:00.000000Z;m21;528272672.0;4654871.3333
2017-10-07T03:27:00.000000Z;m21;528272672.0;7961228.4
2017-10-07T03:28:00.000000Z;m21;528272672.0;8731106.0
2017-10-07T03:29:00.000000Z;m21;528272672.0;5256363.0
2017-10-07T03:30:00.000000Z;m21;528272672.0;8165120.6667
2017-10-07T03:31:00.000000Z;m21;528272672.0;8078078.0
2017-10-07T03:32:00.000000Z;m21;528272672.0;5022621.6
2017-10-07T03:33:00.000000Z;m21;528272672.0;4312476.0
2017-10-07T03:34:00.000000Z;m21;528272672.0;4455106.4
2017-10-07T03:35:00.000000Z;m21;528272672.0;6697946.4667
2017-10-07T03:36:00.000000Z;m21;528272672.0;4483980.0
2017-10-07T03:37:00.000000Z;m21;528272672.0;7633562.1333
2017-10-07T03:38:00.000000Z;m21;528272672.0;8847666.1333
2017-10-07T03:39:00.000000Z;m21;528272672.0;4119884.6667
2017-10-07T03:40:00.000000Z;m21;528272672.0;4284604.6667
2017-10-07T03:41:00.000000Z;m21;528272672.0;8216962.6667
2017-10-07T03:42:00.000000Z;m21;528272672.0;7984242.6
2017-10-07T03:43:00.000000Z;m21;528272672.0;3866919.6
2017-10-07T03:44:00.000000Z;m21;528272672.0;4249861.3333
2017-10-07T03:45:00.000000Z;m21;528272672.0;8249214.6
2017-10-07T03:46:00.000000Z;m21;528272672.0;4920501.1333
2017-10-07T03:47:00.000000Z;m21;528272672.0;6527906.9333
2017-10-07T03:48:00.000000Z;m21;528272672.0;5442650.6667
2017-10-07T03:49:00.000000Z;m21;528272672.0;7948147.4667
2017-10-07T03:50:00.000000Z;m21;528272672.0;4049829.6
2017-10-07T03:51:00.000000Z;m21;528272672.0;3881234.0
2017-10-07T03:52:00.000000Z;m21;528272672.0;3865109.3333
2017-10-07T03:53:00.000000Z;m21;528272672.0;3547417.7333
2017-10-07T03:54:00.000000Z;m21;528272672.0;7411589.8667
2017-10-07T03:55:00.000000Z;m21;528272672.0;7313138.0
2017-10-07T03:56:00.000000Z;m21;528272672.0;8160515.3333
2017-10-07T03:57:00.000000Z;m21;528272672.0;7356394.4
2017-10-07T03:58:00.000000Z;m21;528272672.0;3620554.4
2017-10-07T03:59:00.000000Z;m21;528272672.0;3604381.8
2017-10-07T04:00:00.000000Z;m21;528272672.0;4679295.6
2017-10-07T04:01:00.000000Z;m21;528272672.0;3201537.4667
2017-10-07T04:02:00.000000Z;m21;528272672.0;6309085.8667
2017-10-07T04:03:00.000000Z;m21;528272672.0;4125193.0667
2017-10-07T04:04:00.000000Z;m21;528272672.0;3562911.6
2017-10-07T04:05:00.000000Z;m21;528272672.0;7843073.6
2017-10-07T04:06:00.000000Z;m21;528272672.0;4230858.0
2017-10-07T04:07:00.000000Z;m21;528272672.0;5416899.8
2017-10-07T04:08:00.000000Z;m21;528272672.0;4399553.4
2017-10-07T04:09:00.000000Z;m21;528272672.0;6803565.3333
2017-10-07T04:10:00.000000Z;m21;528272672.0;4008438.5333
2017-10-07T04:11:00.000000Z;m21;528272672.0;4599429.6667
2017-10-07T04:12:00.000000Z;m21;528272672.0;3849949.8
2017-10-07T04:13:00.000000Z;m21;528272672.0;7594105.6
2017-10-07T04:14:00.000000Z;m21;528272672.0;4194299.2
2017-10-07T04:15:00.000000Z;m21;528272672.0;7801507.0
2017-10-07T04:16:00.000000Z;m21;528272672.0;4404686.6667
2017-10-07T04:17:00.000000Z;m21;528272672.0;3747942.0
2017-10-07T04:18:00.000000Z;m21;528272672.0;5078652.0
2017-10-07T04:19:00.000000Z;m21;528272672.0;3555890.2
2017-10-07T04:20:00.000000Z;m21;528272672.0;3350497.6667
2017-10-07T04:21:00.000000Z;m21;528272672.0;3291889.6
2017-10-07T04:22:00.000000Z;m21;528272672.0;4684721.6
2017-10-07T04:23:00.000000Z;m21;528272672.0;4062741.0667
2017-10-07T04:24:00.000000Z;m21;528272672.0;7472186.2
2017-10-07T04:25:00.000000Z;m21;528272672.0;4382020.8
2017-10-07T04:26:00.000000Z;m21;528272672.0;6605567.4667
2017-10-07T04:27:00.000000Z;m21;528272672.0;7449537.4
2017-10-07T04:28:00.000000Z;m21;528272672.0;4420634.0667
2017-10-07T04:29:00.000000Z;m21;528272672.0;4191571.6667
2017-10-07T04:30:00.000000Z;m21;528272672.0;7320124.0
2017-10-07T04:31:00.000000Z;m21;528272672.0;4446407.4667
2017-10-07T04:32:00.000000Z;m21;528272672.0;5149781.6
2017-10-07T04:33:00.000000Z;m21;528272672.0;4055446.1333
2017-10-07T04:34:00.000000Z;m21;528272672.0;7228762.6
2017-10-07T04:35:00.000000Z;m21;528272672.0;4629067.6667
2017-10-07T04:36:00.000000Z;m21;528272672.0;8328539.3333
2017-10-07T04:37:00.000000Z;m21;528272672.0;4723874.4
2017-10-07T04:38:00.000000Z;m21;528272672.0;4079508.8
2017-10-07T04:39:00.000000Z;m21;528272672.0;8220216.2667
2017-10-07T04:40:00.000000Z;m21;528272672.0;4674678.0
2017-10-07T04:41:00.000000Z;m21;528272672.0;8451989.8667
2017-10-07T04:42:00.000000Z;m21;528272672.0;4809657.6
2017-10-07T04:43:00.000000Z;m21;528272672.0;4095622.6667
2017-10-07T04:44:00.000000Z;m21;528272672.0;4279499.4
2017-10-07T04:45:00.000000Z;m21;528272672.0;7836935.6
2017-10-07T04:46:00.000000Z;m21;528272672.0;4490199.0
2017-10-07T04:47:00.000000Z;m21;528272672.0;4229030.8
2017-10-07T04:48:00.000000Z;m21;528272672.0;4312448.0
2017-10-07T04:49:00.000000Z;m21;528272672.0;4273988.4
2017-10-07T04:50:00.000000Z;m21;528272672.0;8237112.0
2017-10-07T04:51:00.000000Z;m21;528272672.0;4217738.2667
2017-10-07T04:52:00.000000Z;m21;528272672.0;4412734.1333
2017-10-07T04:53:00.000000Z;m21;528272672.0;4660401.3333
2017-10-07T04:54:00.000000Z;m21;528272672.0;4592751.6
2017-10-07T04:55:00.000000Z;m21;528272672.0;4648200.0
2017-10-07T04:56:00.000000Z;m21;528272672.0;5007316.8
2017-10-07T04:57:00.000000Z;m21;528272672.0;4769154.0
2017-10-07T04:58:00.000000Z;m21;528272672.0;4426284.0
2017-10-07T04:59:00.000000Z;m21;528272672.0;5600044.0
2017-10-07T05:00:00.000000Z;m21;528272672.0;4683632.9333
2017-10-07T05:01:00.000000Z;m21;528272672.0;8413802.7333
2017-10-07T05:02:00.000000Z;m21;528272672.0;8413802.7333
2017-10-07T05:03:00.000000Z;m21;528272672.0;3531148.4
2017-10-07T05:04:00.000000Z;m21;528272672.0;3796615.3333
2017-10-07T05:05:00.000000Z;m21;528272672.0;3800659.6667
2017-10-07T05:06:00.000000Z;m21;528272672.0;3630165.6
2017-10-07T05:07:00.000000Z;m21;528272672.0;3806379.3333
2017-10-07T05:08:00.000000Z;m21;528272672.0;3681370.0
2017-10-07T05:09:00.000000Z;m21;528272672.0;4740279.7333
2017-10-07T05:10:00.000000Z;m21;528272672.0;3367041.4
2017-10-07T05:11:00.000000Z;m21;528272672.0;3593230.0
2017-10-07T05:12:00.000000Z;m21;528272672.0;3895166.0667
2017-10-07T05:13:00.000000Z;m21;528272672.0;7134046.2
2017-10-07T05:14:00.000000Z;m21;528272672.0;3301751.4
2017-10-07T05:15:00.000000Z;m21;528272672.0;3625260.8
2017-10-07T05:16:00.000000Z;m21;528272672.0;6721248.8
2017-10-07T05:17:00.000000Z;m21;528272672.0;5457348.1333
2017-10-07T05:18:00.000000Z;m21;528272672.0;5457348.1333
2017-10-07T05:19:00.000000Z;m21;528272672.0;5568146.3667
2017-10-07T05:20:00.000000Z;m21;528272672.0;5568146.3667
2017-10-07T05:21:00.000000Z;m21;528272672.0;7831880.0
2017-10-07T05:22:00.000000Z;m21;528272672.0;3846498.9333
2017-10-07T05:23:00.000000Z;m21;528272672.0;3586572.3333
2017-10-07T05:24:00.000000Z;m21;528272672.0;4772730.0
2017-10-07T05:25:00.000000Z;m21;528272672.0;8266180.0
2017-10-07T05:26:00.000000Z;m21;528272672.0;3966637.4
2017-10-07T05:27:00.000000Z;m21;528272672.0;3836844.2667
2017-10-07T05:28:00.000000Z;m21;528272672.0;6056063.6
2017-10-07T05:29:00.000000Z;m21;528272672.0;7650865.0667
2017-10-07T05:30:00.000000Z;m21;528272672.0;4122758.0
2017-10-07T05:31:00.000000Z;m21;528272672.0;4509668.3333
2017-10-07T05:32:00.000000Z;m21;528272672.0;7829916.1333
2017-10-07T05:33:00.000000Z;m21;528272672.0;3729864.5333
2017-10-07T05:34:00.000000Z;m21;528272672.0;4833565.8
2017-10-07T05:35:00.000000Z;m21;528272672.0;8144676.5333
2017-10-07T05:36:00.000000Z;m21;528272672.0;4009985.0
2017-10-07T05:37:00.000000Z;m21;528272672.0;8341857.2
2017-10-07T05:38:00.000000Z;m21;528272672.0;6770462.5333
2017-10-07T05:39:00.000000Z;m21;528272672.0;8422537.8667
2017-10-07T05:40:00.000000Z;m21;528272672.0;8078314.8
2017-10-07T05:41:00.000000Z;m21;528272672.0;5595190.4333
2017-10-07T05:42:00.000000Z;m21;528272672.0;5595190.4333
2017-10-07T05:43:00.000000Z;m21;528272672.0;7659043.8667
2017-10-07T05:44:00.000000Z;m21;528272672.0;4086694.8
2017-10-07T05:45:00.000000Z;m21;528272672.0;4086694.8
2017-10-07T05:46:00.000000Z;m21;528272672.0;3942108.8
2017-10-07T05:47:00.000000Z;m21;528272672.0;3558809.4
2017-10-07T05:48:00.000000Z;m21;528272672.0;4276292.2
2017-10-07T05:49:00.000000Z;m21;528272672.0;3749845.0667
2017-10-07T05:50:00.000000Z;m21;528272672.0;7733128.4
2017-10-07T05:51:00.000000Z;m21;528272672.0;4125635.9333
2017-10-07T05:52:00.000000Z;m21;528272672.0;3332251.3333
2017-10-07T05:53:00.000000Z;m21;528272672.0;3204569.6
2017-10-07T05:54:00.000000Z;m21;528272672.0;3814526.2667
2017-10-07T05:55:00.000000Z;m21;528272672.0;4893774.0
2017-10-07T05:56:00.000000Z;m21;528272672.0;3208857.0667
2017-10-07T05:57:00.000000Z;m21;528272672.0;7338748.8667
2017-10-07T05:58:00.000000Z;m21;528272672.0;7716737.4667
2017-10-07T05:59:00.000000Z;m21;528272672.0;3272249.6
2017-10-07T06:00:00.000000Z;m21;528272672.0;3675859.4667
2017-10-07T06:01:00.000000Z;m21;528272672.0;3659717.0667
2017-10-07T06:02:00.000000Z;m21;528272672.0;3739154.7333
2017-10-07T06:03:00.000000Z;m21;528272672.0;3185878.0
2017-10-07T06:04:00.000000Z;m21;528272672.0;3429224.4
2017-10-07T06:05:00.000000Z;m21;528272672.0;7597009.6
2017-10-07T06:06:00.000000Z;m21;528272672.0;7639729.2
2017-10-07T06:07:00.000000Z;m21;528272672.0;7612091.7333
2017-10-07T06:08:00.000000Z;m21;528272672.0;3795362.3333
2017-10-07T06:09:00.000000Z;m21;528272672.0;3194757.4
2017-10-07T06:10:00.000000Z;m21;528272672.0;6554527.3333
2017-10-07T06:11:00.000000Z;m21;528272672.0;3597994.8
2017-10-07T06:12:00.000000Z;m21;528272672.0;6544443.0
2017-10-07T06:13:00.000000Z;m21;528272672.0;3618664.4
2017-10-07T06:14:00.000000Z;m21;528272672.0;5924412.6667
2017-10-07T06:15:00.000000Z;m21;528272672.0;7456233.8
2017-10-07T06:16:00.000000Z;m21;528272672.0;3661384.6
2017-10-07T06:17:00.000000Z;m21;528272672.0;4795392.0
2017-10-07T06:18:00.000000Z;m21;528272672.0;4945934.8
2017-10-07T06:19:00.000000Z;m21;528272672.0;7709777.6
2017-10-07T06:20:00.000000Z;m21;528272672.0;6381155.8667
2017-10-07T06:21:00.000000Z;m21;528272672.0;2943673.0
2017-10-07T06:22:00.000000Z;m21;528272672.0;3565621.8
2017-10-07T06:23:00.000000Z;m21;528272672.0;4055261.4
2017-10-07T06:24:00.000000Z;m21;528272672.0;3498351.8
2017-10-07T06:25:00.000000Z;m21;528272672.0;7334422.0
2017-10-07T06:26:00.000000Z;m21;528272672.0;3596707.1333
2017-10-07T06:27:00.000000Z;m21;528272672.0;4259471.3333
2017-10-07T06:28:00.000000Z;m21;528272672.0;6698334.4
2017-10-07T06:29:00.000000Z;m21;528272672.0;3378750.6
2017-10-07T06:30:00.000000Z;m21;528272672.0;5543180.0
2017-10-07T06:31:00.000000Z;m21;528272672.0;3160450.9333
2017-10-07T06:32:00.000000Z;m21;528272672.0;2786720.0
2017-10-07T06:33:00.000000Z;m21;528272672.0;2913442.4
2017-10-07T06:34:00.000000Z;m21;528272672.0;4135142.0
2017-10-07T06:35:00.000000Z;m21;528272672.0;6142956.0
2017-10-07T06:36:00.000000Z;m21;528272672.0;3288832.4667
2017-10-07T06:37:00.000000Z;m21;528272672.0;3968564.4
2017-10-07T06:38:00.000000Z;m21;528272672.0;7580416.8
2017-10-07T06:39:00.000000Z;m21;528272672.0;7571308.6
2017-10-07T06:40:00.000000Z;m21;528272672.0;3511927.2
2017-10-07T06:41:00.000000Z;m21;528272672.0;3076138.4
2017-10-07T06:42:00.000000Z;m21;528272672.0;3720322.1333
2017-10-07T06:43:00.000000Z;m21;528272672.0;5690350.8
2017-10-07T06:44:00.000000Z;m21;528272672.0;5690350.8
2017-10-07T06:45:00.000000Z;m21;528272672.0;3406656.0
2017-10-07T06:46:00.000000Z;m21;528272672.0;3467556.0
2017-10-07T06:47:00.000000Z;m21;528272672.0;2689002.3333
2017-10-07T06:48:00.000000Z;m21;528272672.0;2689002.3333
2017-10-07T06:49:00.000000Z;m21;528272672.0;3331807.3333
2017-10-07T06:50:00.000000Z;m21;528272672.0;7256078.0
2017-10-07T06:51:00.000000Z;m21;528272672.0;3073712.6
2017-10-07T06:52:00.000000Z;m21;528272672.0;3395405.4
2017-10-07T06:53:00.000000Z;m21;528272672.0;3127461.6
2017-10-07T06:54:00.000000Z;m21;528272672.0;3444616.0
2017-10-07T06:55:00.000000Z;m21;528272672.0;4252325.5333
2017-10-07T06:56:00.000000Z;m21;528272672.0;4846307.6
2017-10-07T06:57:00.000000Z;m21;528272672.0;3439858.8
2017-10-07T06:58:00.000000Z;m21;528272672.0;3524753.7333
2017-10-07T06:59:00.000000Z;m21;528272672.0;7526481.3333
2017-10-07T07:00:00.000000Z;m21;528272672.0;7722248.2667
2017-10-07T07:01:00.000000Z;m21;528272672.0;7745355.6
2017-10-07T07:02:00.000000Z;m21;528272672.0;7687660.8
2017-10-07T07:03:00.000000Z;m21;528272672.0;3826599.2
2017-10-07T07:04:00.000000Z;m21;528272672.0;3902487.2
2017-10-07T07:05:00.000000Z;m21;528272672.0;4054696.6
2017-10-07T07:06:00.000000Z;m21;528272672.0;4135227.2
2017-10-07T07:07:00.000000Z;m21;528272672.0;7927689.2
2017-10-07T07:08:00.000000Z;m21;528272672.0;5574663.2
2017-10-07T07:09:00.000000Z;m21;528272672.0;7810135.7333
2017-10-07T07:10:00.000000Z;m21;528272672.0;4170149.2
2017-10-07T07:11:00.000000Z;m21;528272672.0;4526924.0
2017-10-07T07:12:00.000000Z;m21;528272672.0;8086467.4667
2017-10-07T07:13:00.000000Z;m21;528272672.0;7570481.6
2017-10-07T07:14:00.000000Z;m21;528272672.0;3670967.6
2017-10-07T07:15:00.000000Z;m21;528272672.0;6086010.4
2017-10-07T07:16:00.000000Z;m21;528272672.0;2982408.8
2017-10-07T07:17:00.000000Z;m21;528272672.0;3843927.7333
2017-10-07T07:18:00.000000Z;m21;528272672.0;6286347.0
2017-10-07T07:19:00.000000Z;m21;528272672.0;3518423.4
2017-10-07T07:20:00.000000Z;m21;528272672.0;7476099.6
2017-10-07T07:21:00.000000Z;m21;528272672.0;3115451.4667
2017-10-07T07:22:00.000000Z;m21;528272672.0;3664041.3333
2017-10-07T07:23:00.000000Z;m21;528272672.0;3574604.6667
2017-10-07T07:24:00.000000Z;m21;528272672.0;3702395.6
2017-10-07T07:25:00.000000Z;m21;528272672.0;7641385.6
2017-10-07T07:26:00.000000Z;m21;528272672.0;3814812.4
2017-10-07T07:27:00.000000Z;m21;528272672.0;3964565.6667
2017-10-07T07:28:00.000000Z;m21;528272672.0;6869262.6
2017-10-07T07:29:00.000000Z;m21;528272672.0;3583688.0667
2017-10-07T07:30:00.000000Z;m21;528272672.0;4020118.0
2017-10-07T07:31:00.000000Z;m21;528272672.0;3679046.9333
2017-10-07T07:32:00.000000Z;m21;528272672.0;3599788.0
2017-10-07T07:33:00.000000Z;m21;528272672.0;3957176.6667
2017-10-07T07:34:00.000000Z;m21;528272672.0;7887887.2
2017-10-07T07:35:00.000000Z;m21;528272672.0;7607457.6667
2017-10-07T07:36:00.000000Z;m21;528272672.0;4533786.1333
2017-10-07T07:37:00.000000Z;m21;528272672.0;3704723.0
2017-10-07T07:38:00.000000Z;m21;528272672.0;3905998.6667
2017-10-07T07:39:00.000000Z;m21;528272672.0;6005927.3333
2017-10-07T07:40:00.000000Z;m21;528272672.0;3309904.2
